path,block,run,test,iso_label,width,height,mean,p95,p99,saturation_pct,dark_pct,sharpness,bright_points,centroids,quality_score,solve_ok,solve_ra,solve_dec,solve_fov,solve_roll,solve_matches,solve_time_ms,solve_mode,solve_error
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_iso_sweep_20260503_231403\pifinder_iso_sweep_20260503_231403_iso800_014.jpg,4,pifinder_iso_sweep_20260503_231403,iso_sweep,iso800,4080,3060,3.288566255144033,5.0,6.0,0.0,67.38057613168723,6.438962414266118,558,39,178.1438962414266,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_iso_sweep_20260503_231403\pifinder_iso_sweep_20260503_231403_iso800_015.jpg,4,pifinder_iso_sweep_20260503_231403,iso_sweep,iso800,4080,3060,3.319114403292181,5.0,6.0,0.0,66.200329218107,6.288603681988857,605,39,178.12886036819887,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_iso_sweep_20260503_231403\pifinder_iso_sweep_20260503_231403_iso800_016.jpg,4,pifinder_iso_sweep_20260503_231403,iso_sweep,iso800,4080,3060,3.3162699588477365,5.0,6.0,0.0,66.27440329218108,6.297531130528205,612,50,205.62975311305283,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_001.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.430688065843622,14.0,16.0,0.0,0.0,14.114668916543208,347,15,118.91146689165431,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_002.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.508083950617284,14.0,16.0,0.0,0.0,14.514870398493455,329,16,121.45148703984934,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_003.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.51442304526749,14.0,16.0,0.0,0.0,14.69066732910227,408,14,116.46906673291022,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_004.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.575241152263375,14.0,16.0,0.0,0.0,14.879976128181003,373,11,108.9879976128181,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_005.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.466744032921811,14.0,16.0,0.0,0.0,14.69488839314874,371,14,116.46948883931488,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_006.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.591595061728395,14.0,16.0,0.0,0.0,14.731084151220848,404,15,118.97310841512208,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_007.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.574613991769548,14.0,16.0,0.0,0.0,14.42188740192044,369,13,113.94218874019204,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_008.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.585723456790124,14.0,16.0,0.0,0.0,14.516952677799118,406,16,121.45169526777991,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_009.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.589807407407408,14.0,16.0,0.0,0.0,14.586106399062473,409,15,118.95861063990625,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_010.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.577046913580247,14.0,16.0,0.0,0.0,14.570329365398907,430,16,121.45703293653989,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_011.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.666398353909464,14.0,16.0,0.0,0.0,14.572719118700741,452,12,111.45727191187008,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_012.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.580322633744856,14.0,16.0,0.0,0.0,14.651434334064254,353,13,113.96514343340642,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_013.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.610113580246914,14.0,16.0,0.0,0.0,14.678273749868753,390,18,126.46782737498688,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_014.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.602666666666666,14.0,16.0,0.0,0.0,14.696512881109587,360,15,118.96965128811095,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_015.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.582641975308642,14.0,16.0,0.0,0.0,14.561863256248877,378,11,108.95618632562488,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_016.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.567813991769547,14.0,16.0,0.0,0.0,14.681046149458245,431,12,111.46810461494583,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_017.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.660265020576132,14.0,16.0,0.0,0.0,14.958705095114905,450,17,123.99587050951149,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_018.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.543532510288065,14.0,16.0,0.0,0.0,14.592053862388187,363,13,113.95920538623882,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_019.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.55398353909465,14.0,16.0,0.0,0.0,14.61262478814815,362,11,108.96126247881482,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_020.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.56634732510288,14.0,16.0,0.0,0.0,14.763777103406323,371,14,116.47637771034063,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_021.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.597007407407407,14.0,16.0,0.0,0.0,14.715897893342817,415,9,103.97158978933429,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_022.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.565512757201645,14.0,16.0,0.0,0.0,14.68981453226981,436,12,111.46898145322699,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_023.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.633195061728395,14.0,16.0,0.0,0.0,15.044578929664517,399,13,114.00445789296646,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_024.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.570958024691357,14.0,16.0,0.0,0.0,14.388430530261987,363,14,116.4388430530262,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_025.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.617530864197532,14.0,16.0,0.0,0.0,14.657891134113024,399,12,111.4657891134113,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_026.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.673386008230453,14.0,16.0,0.0,0.0,14.813100349605243,434,13,113.98131003496053,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_027.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.676982716049382,14.0,16.0,0.0,0.0,14.596659241237617,456,13,113.95966592412375,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_028.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.68603621399177,14.0,16.0,0.0,0.0,14.488564737811648,459,13,113.94885647378116,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_029.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.636776954732511,14.0,16.0,0.0,0.0,14.908362285868344,383,13,113.99083622858683,False,,,,,,,,
G:\Mi unidad\01. Personal\12. AI Projects\PiFinder_movile_sensors\Test cam\4\pifinder_manual_burst_20260503_231356\pifinder_manual_burst_20260503_231356_iso3200_030.jpg,4,pifinder_manual_burst_20260503_231356,manual_burst,iso3200,4080,3060,11.71031769547325,14.0,16.0,0.0,0.0,14.693423643498788,449,12,111.46934236434988,False,,,,,,,,
